Date,centre,Price
03-10-01,HISAR,600.0
10-10-01,HISAR,600.0
17-10-01,HISAR,600.0
24-10-01,HISAR,600.0
31-10-01,HISAR,600.0
07-11-01,HISAR,600.0
14-11-01,HISAR,600.0
21-11-01,HISAR,800.0
28-11-01,HISAR,800.0
05-12-01,HISAR,800.0
12-12-01,HISAR,800.0
19-12-01,HISAR,600.0
26-12-01,HISAR,600.0
02-01-02,HISAR,400.0
09-01-02,HISAR,400.0
16-01-02,HISAR,400.0
23-01-02,HISAR,400.0
30-01-02,HISAR,400.0
06-02-02,HISAR,400.0
13-02-02,HISAR,400.0
20-02-02,HISAR,400.0
27-02-02,HISAR,400.0
06-03-02,HISAR,400.0
13-03-02,HISAR,500.0
20-03-02,HISAR,500.0
27-03-02,HISAR,500.0
03-04-02,HISAR,500.0
10-04-02,HISAR,500.0
17-04-02,HISAR,500.0
24-04-02,HISAR,500.0
01-05-02,HISAR,500.0
08-05-02,HISAR,500.0
15-05-02,HISAR,500.0
22-05-02,HISAR,500.0
29-05-02,HISAR,500.0
05-06-02,HISAR,600.0
12-06-02,HISAR,600.0
19-06-02,HISAR,660.0
26-06-02,HISAR,600.0
03-07-02,HISAR,600.0
10-07-02,HISAR,600.0
17-07-02,HISAR,600.0
24-07-02,HISAR,600.0
31-07-02,HISAR,500.0
07-08-02,HISAR,600.0
14-08-02,HISAR,700.0
21-08-02,HISAR,800.0
28-08-02,HISAR,800.0
04-09-02,HISAR,800.0
11-09-02,HISAR,800.0
18-09-02,HISAR,600.0
25-09-02,HISAR,600.0
02-10-02,HISAR,600.0
09-10-02,HISAR,800.0
16-10-02,HISAR,800.0
23-10-02,HISAR,800.0
30-10-02,HISAR,800.0
13-11-02,HISAR,800.0
20-11-02,HISAR,800.0
27-11-02,HISAR,770.0
04-12-02,HISAR,770.0
11-12-02,HISAR,400.0
18-12-02,HISAR,350.0
25-12-02,HISAR,350.0
01-01-03,HISAR,300.0
08-01-03,HISAR,300.0
15-01-03,HISAR,300.0
22-01-03,HISAR,350.0
29-01-03,HISAR,250.0
05-02-03,HISAR,250.0
12-02-03,HISAR,300.0
19-02-03,HISAR,300.0
26-02-03,HISAR,300.0
05-03-03,HISAR,300.0
12-03-03,HISAR,300.0
19-03-03,HISAR,300.0
26-03-03,HISAR,300.0
02-04-03,HISAR,300.0
09-04-03,HISAR,300.0
16-04-03,HISAR,300.0
23-04-03,HISAR,300.0
30-04-03,HISAR,300.0
07-05-03,HISAR,400.0
14-05-03,HISAR,400.0
21-05-03,HISAR,350.0
28-05-03,HISAR,350.0
04-06-03,HISAR,400.0
11-06-03,HISAR,400.0
18-06-03,HISAR,400.0
25-06-03,HISAR,400.0
02-07-03,HISAR,400.0
09-07-03,HISAR,400.0
16-07-03,HISAR,400.0
23-07-03,HISAR,400.0
30-07-03,HISAR,450.0
06-08-03,HISAR,450.0
13-08-03,HISAR,400.0
20-08-03,HISAR,350.0
27-08-03,HISAR,350.0
