Date,centre,Price
16-06-04,DELHI,325.0
23-06-04,DELHI,325.0
30-06-04,DELHI,362.0
07-07-04,DELHI,375.0
14-07-04,DELHI,390.0
21-07-04,DELHI,400.0
28-07-04,DELHI,400.0
04-08-04,DELHI,412.0
11-08-04,DELHI,500.0
18-08-04,DELHI,437.0
25-08-04,DELHI,500.0
01-09-04,DELHI,400.0
08-09-04,DELHI,450.0
15-09-04,DELHI,537.0
22-09-04,DELHI,563.0
29-09-04,DELHI,488.0
06-10-04,DELHI,575.0
13-10-04,DELHI,500.0
20-10-04,DELHI,475.0
27-10-04,DELHI,500.0
03-11-04,DELHI,525.0
10-11-04,DELHI,390.0
17-11-04,DELHI,425.0
24-11-04,DELHI,675.0
01-12-04,DELHI,425.0
08-12-04,DELHI,400.0
15-12-04,DELHI,400.0
22-12-04,DELHI,350.0
29-12-04,DELHI,550.0
05-01-05,DELHI,363.0
12-01-05,DELHI,425.0
19-01-05,DELHI,425.0
26-01-05,DELHI,350.0
02-02-05,DELHI,340.0
09-02-05,DELHI,340.0
16-02-05,DELHI,375.0
23-02-05,DELHI,400.0
02-03-05,DELHI,365.0
09-03-05,DELHI,375.0
16-03-05,DELHI,415.0
23-03-05,DELHI,400.0
30-03-05,DELHI,400.0
06-04-05,DELHI,425.0
13-04-05,DELHI,390.0
20-04-05,DELHI,400.0
27-04-05,DELHI,390.0
04-05-05,DELHI,375.0
11-05-05,DELHI,362.0
18-05-05,DELHI,350.0
25-05-05,DELHI,325.0
01-06-05,DELHI,325.0
08-06-05,DELHI,275.0
15-06-05,DELHI,325.0
22-06-05,DELHI,350.0
29-06-05,DELHI,362.0
06-07-05,DELHI,413.0
09-07-05,DELHI,1000.0
13-07-05,DELHI,425.0
20-07-05,DELHI,475.0
27-07-05,DELHI,563.0
03-08-05,DELHI,500.0
10-08-05,DELHI,500.0
17-08-05,DELHI,675.0
24-08-05,DELHI,625.0
31-08-05,DELHI,838.0
07-09-05,DELHI,1000.0
14-09-05,DELHI,938.0
21-09-05,DELHI,875.0
28-09-05,DELHI,1000.0
05-10-05,DELHI,1000.0
12-10-05,DELHI,1125.0
19-10-05,DELHI,1312.0
26-10-05,DELHI,1312.0
02-11-05,DELHI,1312.0
09-11-05,DELHI,950.0
16-11-05,DELHI,775.0
23-11-05,DELHI,687.0
30-11-05,DELHI,625.0
07-12-05,DELHI,563.0
14-12-05,DELHI,562.0
21-12-05,DELHI,500.0
28-12-05,DELHI,400.0
04-01-06,DELHI,488.0
11-01-06,DELHI,375.0
18-01-06,DELHI,375.0
25-01-06,DELHI,325.0
01-02-06,DELHI,312.0
08-02-06,DELHI,338.0
