Date,centre,Price
12-02-97,DELHI,725.0
19-02-97,DELHI,725.0
26-02-97,DELHI,725.0
05-03-97,DELHI,725.0
12-03-97,DELHI,725.0
19-03-97,DELHI,750.0
26-03-97,DELHI,750.0
02-04-97,DELHI,800.0
09-04-97,DELHI,800.0
16-04-97,DELHI,825.0
23-04-97,DELHI,825.0
30-04-97,DELHI,825.0
07-05-97,DELHI,850.0
14-05-97,DELHI,810.0
21-05-97,DELHI,810.0
28-05-97,DELHI,800.0
04-06-97,DELHI,810.0
11-06-97,DELHI,790.0
18-06-97,DELHI,780.0
25-06-97,DELHI,810.0
02-07-97,DELHI,810.0
09-07-97,DELHI,810.0
16-07-97,DELHI,810.0
23-07-97,DELHI,810.0
30-07-97,DELHI,810.0
06-08-97,DELHI,810.0
13-08-97,DELHI,800.0
20-08-97,DELHI,800.0
27-08-97,DELHI,780.0
03-09-97,DELHI,750.0
10-09-97,DELHI,750.0
17-09-97,DELHI,750.0
24-09-97,DELHI,725.0
01-10-97,DELHI,725.0
08-10-97,DELHI,725.0
15-10-97,DELHI,750.0
22-10-97,DELHI,750.0
29-10-97,DELHI,750.0
05-11-97,DELHI,750.0
12-11-97,DELHI,750.0
19-11-97,DELHI,800.0
26-11-97,DELHI,800.0
03-12-97,DELHI,800.0
10-12-97,DELHI,800.0
17-12-97,DELHI,810.0
24-12-97,DELHI,825.0
31-12-97,DELHI,825.0
07-01-98,DELHI,825.0
14-01-98,DELHI,825.0
21-01-98,DELHI,825.0
28-01-98,DELHI,825.0
04-02-98,DELHI,825.0
11-02-98,DELHI,825.0
18-02-98,DELHI,825.0
25-02-98,DELHI,825.0
04-03-98,DELHI,825.0
11-03-98,DELHI,830.0
18-03-98,DELHI,830.0
25-03-98,DELHI,830.0
01-04-98,DELHI,830.0
08-04-98,DELHI,850.0
15-04-98,DELHI,850.0
22-04-98,DELHI,850.0
29-04-98,DELHI,850.0
06-05-98,DELHI,860.0
13-05-98,DELHI,850.0
20-05-98,DELHI,860.0
27-05-98,DELHI,850.0
03-06-98,DELHI,850.0
10-06-98,DELHI,850.0
17-06-98,DELHI,870.0
24-06-98,DELHI,880.0
01-07-98,DELHI,890.0
08-07-98,DELHI,890.0
15-07-98,DELHI,890.0
22-07-98,DELHI,900.0
29-07-98,DELHI,880.0
05-08-98,DELHI,880.0
12-08-98,DELHI,875.0
19-08-98,DELHI,850.0
26-08-98,DELHI,850.0
02-09-98,DELHI,900.0
09-09-98,DELHI,950.0
16-09-98,DELHI,950.0
23-09-98,DELHI,950.0
30-09-98,DELHI,960.0
07-10-98,DELHI,960.0
14-10-98,DELHI,850.0
21-10-98,DELHI,850.0
28-10-98,DELHI,850.0
04-11-98,DELHI,850.0
11-11-98,DELHI,900.0
18-11-98,DELHI,950.0
25-11-98,DELHI,950.0
02-12-98,DELHI,925.0
09-12-98,DELHI,900.0
16-12-98,DELHI,950.0
23-12-98,DELHI,950.0
30-12-98,DELHI,850.0
06-01-99,DELHI,850.0
13-01-99,DELHI,850.0
20-01-99,DELHI,850.0
27-01-99,DELHI,850.0
03-02-99,DELHI,900.0
10-02-99,DELHI,925.0
17-02-99,DELHI,850.0
24-02-99,DELHI,950.0
03-03-99,DELHI,900.0
10-03-99,DELHI,850.0
17-03-99,DELHI,800.0
24-03-99,DELHI,850.0
31-03-99,DELHI,850.0
07-04-99,DELHI,850.0
14-04-99,DELHI,840.0
21-04-99,DELHI,800.0
28-04-99,DELHI,800.0
05-05-99,DELHI,850.0
12-05-99,DELHI,850.0
19-05-99,DELHI,850.0
26-05-99,DELHI,850.0
02-06-99,DELHI,975.0
09-06-99,DELHI,950.0
16-06-99,DELHI,1000.0
23-06-99,DELHI,1025.0
30-06-99,DELHI,1075.0
07-07-99,DELHI,1030.0
14-07-99,DELHI,1080.0
21-07-99,DELHI,1080.0
28-07-99,DELHI,1075.0
04-08-99,DELHI,1075.0
11-08-99,DELHI,1120.0
18-08-99,DELHI,1080.0
25-08-99,DELHI,1080.0
01-09-99,DELHI,1050.0
08-09-99,DELHI,1050.0
15-09-99,DELHI,1025.0
22-09-99,DELHI,1025.0
29-09-99,DELHI,1025.0
06-10-99,DELHI,1025.0
13-10-99,DELHI,1040.0
20-10-99,DELHI,1070.0
27-10-99,DELHI,1050.0
03-11-99,DELHI,1050.0
10-11-99,DELHI,1050.0
17-11-99,DELHI,1050.0
24-11-99,DELHI,1050.0
01-12-99,DELHI,1050.0
08-12-99,DELHI,1050.0
15-12-99,DELHI,1050.0
22-12-99,DELHI,1050.0
29-12-99,DELHI,1050.0
05-01-00,DELHI,1050.0
12-01-00,DELHI,1050.0
19-01-00,DELHI,1050.0
26-01-00,DELHI,1050.0
02-02-00,DELHI,1050.0
09-02-00,DELHI,1050.0
16-02-00,DELHI,1050.0
23-02-00,DELHI,1050.0
01-03-00,DELHI,1050.0
08-03-00,DELHI,1050.0
15-03-00,DELHI,1050.0
22-03-00,DELHI,1050.0
29-03-00,DELHI,1050.0
05-04-00,DELHI,1050.0
12-04-00,DELHI,1050.0
19-04-00,DELHI,1050.0
26-04-00,DELHI,1060.0
03-05-00,DELHI,1060.0
10-05-00,DELHI,1060.0
17-05-00,DELHI,1075.0
24-05-00,DELHI,1075.0
31-05-00,DELHI,1075.0
07-06-00,DELHI,1050.0
14-06-00,DELHI,1050.0
21-06-00,DELHI,1050.0
28-06-00,DELHI,1050.0
05-07-00,DELHI,1050.0
12-07-00,DELHI,1050.0
19-07-00,DELHI,1030.0
26-07-00,DELHI,1040.0
02-08-00,DELHI,1040.0
09-08-00,DELHI,1040.0
16-08-00,DELHI,1025.0
23-08-00,DELHI,1020.0
30-08-00,DELHI,1000.0
06-09-00,DELHI,950.0
13-09-00,DELHI,950.0
20-09-00,DELHI,950.0
27-09-00,DELHI,925.0
04-10-00,DELHI,880.0
11-10-00,DELHI,880.0
18-10-00,DELHI,880.0
25-10-00,DELHI,880.0
01-11-00,DELHI,880.0
08-11-00,DELHI,880.0
15-11-00,DELHI,880.0
22-11-00,DELHI,880.0
29-11-00,DELHI,880.0
06-12-00,DELHI,880.0
13-12-00,DELHI,880.0
20-12-00,DELHI,880.0
27-12-00,DELHI,875.0
03-01-01,DELHI,875.0
10-01-01,DELHI,875.0
17-01-01,DELHI,875.0
24-01-01,DELHI,875.0
31-01-01,DELHI,875.0
07-02-01,DELHI,875.0
14-02-01,DELHI,875.0
21-02-01,DELHI,875.0
28-02-01,DELHI,875.0
07-03-01,DELHI,875.0
14-03-01,DELHI,875.0
21-03-01,DELHI,875.0
28-03-01,DELHI,875.0
04-04-01,DELHI,900.0
11-04-01,DELHI,900.0
18-04-01,DELHI,945.0
25-04-01,DELHI,960.0
02-05-01,DELHI,975.0
09-05-01,DELHI,975.0
16-05-01,DELHI,975.0
23-05-01,DELHI,975.0
30-05-01,DELHI,975.0
06-06-01,DELHI,975.0
13-06-01,DELHI,975.0
20-06-01,DELHI,975.0
27-06-01,DELHI,975.0
04-07-01,DELHI,975.0
11-07-01,DELHI,975.0
18-07-01,DELHI,975.0
25-07-01,DELHI,975.0
01-08-01,DELHI,975.0
08-08-01,DELHI,975.0
15-08-01,DELHI,975.0
22-08-01,DELHI,950.0
29-08-01,DELHI,950.0
05-09-01,DELHI,950.0
12-09-01,DELHI,950.0
19-09-01,DELHI,950.0
26-09-01,DELHI,950.0
03-10-01,DELHI,950.0
10-10-01,DELHI,950.0
17-10-01,DELHI,950.0
24-10-01,DELHI,950.0
31-10-01,DELHI,950.0
07-11-01,DELHI,950.0
14-11-01,DELHI,956.0
21-11-01,DELHI,956.0
28-11-01,DELHI,956.0
05-12-01,DELHI,956.0
12-12-01,DELHI,975.0
19-12-01,DELHI,975.0
26-12-01,DELHI,975.0
02-01-02,DELHI,975.0
09-01-02,DELHI,975.0
16-01-02,DELHI,950.0
23-01-02,DELHI,975.0
30-01-02,DELHI,950.0
06-02-02,DELHI,940.0
13-02-02,DELHI,925.0
20-02-02,DELHI,925.0
27-02-02,DELHI,925.0
06-03-02,DELHI,925.0
13-03-02,DELHI,900.0
20-03-02,DELHI,900.0
27-03-02,DELHI,900.0
03-04-02,DELHI,900.0
10-04-02,DELHI,900.0
17-04-02,DELHI,900.0
24-04-02,DELHI,900.0
01-05-02,DELHI,900.0
08-05-02,DELHI,935.0
15-05-02,DELHI,930.0
22-05-02,DELHI,930.0
29-05-02,DELHI,940.0
05-06-02,DELHI,925.0
12-06-02,DELHI,835.0
19-06-02,DELHI,930.0
26-06-02,DELHI,940.0
03-07-02,DELHI,940.0
10-07-02,DELHI,890.0
17-07-02,DELHI,910.0
24-07-02,DELHI,910.0
31-07-02,DELHI,910.0
07-08-02,DELHI,925.0
14-08-02,DELHI,930.0
21-08-02,DELHI,940.0
28-08-02,DELHI,950.0
04-09-02,DELHI,940.0
11-09-02,DELHI,930.0
18-09-02,DELHI,930.0
25-09-02,DELHI,930.0
02-10-02,DELHI,940.0
09-10-02,DELHI,935.0
16-10-02,DELHI,935.0
23-10-02,DELHI,930.0
30-10-02,DELHI,940.0
06-11-02,DELHI,940.0
13-11-02,DELHI,945.0
20-11-02,DELHI,940.0
27-11-02,DELHI,940.0
04-12-02,DELHI,940.0
11-12-02,DELHI,920.0
18-12-02,DELHI,920.0
25-12-02,DELHI,910.0
01-01-03,DELHI,910.0
08-01-03,DELHI,920.0
15-01-03,DELHI,930.0
22-01-03,DELHI,910.0
29-01-03,DELHI,915.0
05-02-03,DELHI,900.0
12-02-03,DELHI,915.0
19-02-03,DELHI,925.0
26-02-03,DELHI,925.0
05-03-03,DELHI,915.0
12-03-03,DELHI,925.0
19-03-03,DELHI,925.0
26-03-03,DELHI,925.0
02-04-03,DELHI,930.0
09-04-03,DELHI,930.0
16-04-03,DELHI,930.0
23-04-03,DELHI,920.0
30-04-03,DELHI,925.0
07-05-03,DELHI,930.0
14-05-03,DELHI,935.0
21-05-03,DELHI,960.0
28-05-03,DELHI,950.0
04-06-03,DELHI,930.0
11-06-03,DELHI,910.0
18-06-03,DELHI,915.0
25-06-03,DELHI,940.0
02-07-03,DELHI,975.0
09-07-03,DELHI,970.0
16-07-03,DELHI,950.0
23-07-03,DELHI,950.0
30-07-03,DELHI,925.0
06-08-03,DELHI,920.0
13-08-03,DELHI,935.0
20-08-03,DELHI,940.0
27-08-03,DELHI,940.0
03-09-03,DELHI,945.0
10-09-03,DELHI,945.0
17-09-03,DELHI,950.0
24-09-03,DELHI,955.0
01-10-03,DELHI,950.0
08-10-03,DELHI,960.0
15-10-03,DELHI,975.0
22-10-03,DELHI,965.0
29-10-03,DELHI,965.0
05-11-03,DELHI,965.0
12-11-03,DELHI,975.0
19-11-03,DELHI,935.0
26-11-03,DELHI,930.0
03-12-03,DELHI,920.0
10-12-03,DELHI,970.0
17-12-03,DELHI,970.0
24-12-03,DELHI,980.0
31-12-03,DELHI,980.0
