Date,centre,Price
03-01-01,VIJAYAWADA,700.0
10-01-01,VIJAYAWADA,650.0
17-01-01,VIJAYAWADA,650.0
24-01-01,VIJAYAWADA,650.0
31-01-01,VIJAYAWADA,650.0
07-02-01,VIJAYAWADA,650.0
14-02-01,VIJAYAWADA,650.0
21-02-01,VIJAYAWADA,650.0
28-02-01,VIJAYAWADA,550.0
07-03-01,VIJAYAWADA,550.0
14-03-01,VIJAYAWADA,550.0
21-03-01,VIJAYAWADA,500.0
28-03-01,VIJAYAWADA,500.0
04-04-01,VIJAYAWADA,400.0
11-04-01,VIJAYAWADA,400.0
18-04-01,VIJAYAWADA,400.0
25-04-01,VIJAYAWADA,400.0
02-05-01,VIJAYAWADA,300.0
09-05-01,VIJAYAWADA,300.0
16-05-01,VIJAYAWADA,300.0
23-05-01,VIJAYAWADA,300.0
30-05-01,VIJAYAWADA,300.0
06-06-01,VIJAYAWADA,300.0
13-06-01,VIJAYAWADA,350.0
20-06-01,VIJAYAWADA,350.0
27-06-01,VIJAYAWADA,350.0
04-07-01,VIJAYAWADA,450.0
11-07-01,VIJAYAWADA,450.0
18-07-01,VIJAYAWADA,450.0
25-07-01,VIJAYAWADA,500.0
01-08-01,VIJAYAWADA,500.0
08-08-01,VIJAYAWADA,500.0
15-08-01,VIJAYAWADA,800.0
22-08-01,VIJAYAWADA,800.0
29-08-01,VIJAYAWADA,650.0
05-09-01,VIJAYAWADA,650.0
12-09-01,VIJAYAWADA,650.0
19-09-01,VIJAYAWADA,650.0
26-09-01,VIJAYAWADA,650.0
03-10-01,VIJAYAWADA,650.0
10-10-01,VIJAYAWADA,650.0
17-10-01,VIJAYAWADA,650.0
24-10-01,VIJAYAWADA,650.0
31-10-01,VIJAYAWADA,650.0
07-11-01,VIJAYAWADA,650.0
14-11-01,VIJAYAWADA,850.0
21-11-01,VIJAYAWADA,850.0
28-11-01,VIJAYAWADA,800.0
05-12-01,VIJAYAWADA,800.0
12-12-01,VIJAYAWADA,800.0
19-12-01,VIJAYAWADA,700.0
26-12-01,VIJAYAWADA,700.0
02-01-02,VIJAYAWADA,700.0
09-01-02,VIJAYAWADA,700.0
16-01-02,VIJAYAWADA,700.0
23-01-02,VIJAYAWADA,700.0
30-01-02,VIJAYAWADA,700.0
06-02-02,VIJAYAWADA,450.0
13-02-02,VIJAYAWADA,450.0
20-02-02,VIJAYAWADA,450.0
27-02-02,VIJAYAWADA,450.0
06-03-02,VIJAYAWADA,450.0
13-03-02,VIJAYAWADA,450.0
20-03-02,VIJAYAWADA,360.0
27-03-02,VIJAYAWADA,360.0
03-04-02,VIJAYAWADA,250.0
10-04-02,VIJAYAWADA,250.0
17-04-02,VIJAYAWADA,250.0
24-04-02,VIJAYAWADA,250.0
01-05-02,VIJAYAWADA,250.0
08-05-02,VIJAYAWADA,400.0
15-05-02,VIJAYAWADA,400.0
22-05-02,VIJAYAWADA,400.0
29-05-02,VIJAYAWADA,400.0
05-06-02,VIJAYAWADA,400.0
12-06-02,VIJAYAWADA,400.0
19-06-02,VIJAYAWADA,450.0
26-06-02,VIJAYAWADA,450.0
03-07-02,VIJAYAWADA,450.0
10-07-02,VIJAYAWADA,450.0
17-07-02,VIJAYAWADA,450.0
24-07-02,VIJAYAWADA,450.0
31-07-02,VIJAYAWADA,450.0
07-08-02,VIJAYAWADA,450.0
14-08-02,VIJAYAWADA,600.0
21-08-02,VIJAYAWADA,560.0
28-08-02,VIJAYAWADA,560.0
04-09-02,VIJAYAWADA,560.0
11-09-02,VIJAYAWADA,650.0
18-09-02,VIJAYAWADA,650.0
25-09-02,VIJAYAWADA,650.0
02-10-02,VIJAYAWADA,650.0
09-10-02,VIJAYAWADA,650.0
16-10-02,VIJAYAWADA,650.0
23-10-02,VIJAYAWADA,750.0
30-10-02,VIJAYAWADA,950.0
06-11-02,VIJAYAWADA,950.0
13-11-02,VIJAYAWADA,850.0
20-11-02,VIJAYAWADA,850.0
27-11-02,VIJAYAWADA,850.0
04-12-02,VIJAYAWADA,750.0
11-12-02,VIJAYAWADA,750.0
18-12-02,VIJAYAWADA,750.0
25-12-02,VIJAYAWADA,400.0
01-01-03,VIJAYAWADA,400.0
08-01-03,VIJAYAWADA,400.0
15-01-03,VIJAYAWADA,300.0
22-01-03,VIJAYAWADA,300.0
29-01-03,VIJAYAWADA,280.0
05-02-03,VIJAYAWADA,280.0
12-02-03,VIJAYAWADA,300.0
19-02-03,VIJAYAWADA,300.0
26-02-03,VIJAYAWADA,300.0
05-03-03,VIJAYAWADA,300.0
12-03-03,VIJAYAWADA,300.0
19-03-03,VIJAYAWADA,300.0
26-03-03,VIJAYAWADA,300.0
02-04-03,VIJAYAWADA,300.0
09-04-03,VIJAYAWADA,400.0
16-04-03,VIJAYAWADA,400.0
23-04-03,VIJAYAWADA,450.0
30-04-03,VIJAYAWADA,450.0
07-05-03,VIJAYAWADA,500.0
14-05-03,VIJAYAWADA,500.0
21-05-03,VIJAYAWADA,500.0
28-05-03,VIJAYAWADA,500.0
04-06-03,VIJAYAWADA,500.0
11-06-03,VIJAYAWADA,600.0
18-06-03,VIJAYAWADA,600.0
25-06-03,VIJAYAWADA,680.0
02-07-03,VIJAYAWADA,680.0
09-07-03,VIJAYAWADA,680.0
16-07-03,VIJAYAWADA,680.0
23-07-03,VIJAYAWADA,700.0
30-07-03,VIJAYAWADA,750.0
06-08-03,VIJAYAWADA,750.0
13-08-03,VIJAYAWADA,750.0
20-08-03,VIJAYAWADA,700.0
27-08-03,VIJAYAWADA,700.0
03-09-03,VIJAYAWADA,750.0
10-09-03,VIJAYAWADA,750.0
17-09-03,VIJAYAWADA,700.0
24-09-03,VIJAYAWADA,800.0
01-10-03,VIJAYAWADA,800.0
08-10-03,VIJAYAWADA,1000.0
15-10-03,VIJAYAWADA,800.0
22-10-03,VIJAYAWADA,800.0
29-10-03,VIJAYAWADA,800.0
05-11-03,VIJAYAWADA,950.0
12-11-03,VIJAYAWADA,950.0
19-11-03,VIJAYAWADA,750.0
26-11-03,VIJAYAWADA,750.0
03-12-03,VIJAYAWADA,1000.0
10-12-03,VIJAYAWADA,700.0
17-12-03,VIJAYAWADA,800.0
24-12-03,VIJAYAWADA,800.0
31-12-03,VIJAYAWADA,900.0
07-01-04,VIJAYAWADA,800.0
14-01-04,VIJAYAWADA,800.0
21-01-04,VIJAYAWADA,1400.0
28-01-04,VIJAYAWADA,950.0
04-02-04,VIJAYAWADA,950.0
11-02-04,VIJAYAWADA,900.0
18-02-04,VIJAYAWADA,900.0
25-02-04,VIJAYAWADA,900.0
03-03-04,VIJAYAWADA,1000.0
10-03-04,VIJAYAWADA,700.0
17-03-04,VIJAYAWADA,600.0
24-03-04,VIJAYAWADA,600.0
31-03-04,VIJAYAWADA,500.0
07-04-04,VIJAYAWADA,500.0
14-04-04,VIJAYAWADA,500.0
21-04-04,VIJAYAWADA,500.0
28-04-04,VIJAYAWADA,500.0
05-05-04,VIJAYAWADA,450.0
12-05-04,VIJAYAWADA,450.0
19-05-04,VIJAYAWADA,400.0
26-05-04,VIJAYAWADA,550.0
02-06-04,VIJAYAWADA,500.0
09-06-04,VIJAYAWADA,500.0
16-06-04,VIJAYAWADA,550.0
23-06-04,VIJAYAWADA,600.0
30-06-04,VIJAYAWADA,550.0
07-07-04,VIJAYAWADA,500.0
14-07-04,VIJAYAWADA,600.0
21-07-04,VIJAYAWADA,500.0
28-07-04,VIJAYAWADA,600.0
04-08-04,VIJAYAWADA,560.0
11-08-04,VIJAYAWADA,560.0
18-08-04,VIJAYAWADA,500.0
25-08-04,VIJAYAWADA,750.0
01-09-04,VIJAYAWADA,750.0
08-09-04,VIJAYAWADA,700.0
15-09-04,VIJAYAWADA,700.0
22-09-04,VIJAYAWADA,700.0
29-09-04,VIJAYAWADA,450.0
06-10-04,VIJAYAWADA,450.0
13-10-04,VIJAYAWADA,500.0
20-10-04,VIJAYAWADA,550.0
27-10-04,VIJAYAWADA,550.0
03-11-04,VIJAYAWADA,700.0
10-11-04,VIJAYAWADA,700.0
17-11-04,VIJAYAWADA,600.0
24-11-04,VIJAYAWADA,600.0
01-12-04,VIJAYAWADA,550.0
08-12-04,VIJAYAWADA,550.0
15-12-04,VIJAYAWADA,500.0
22-12-04,VIJAYAWADA,500.0
29-12-04,VIJAYAWADA,500.0
05-01-05,VIJAYAWADA,450.0
12-01-05,VIJAYAWADA,450.0
19-01-05,VIJAYAWADA,550.0
26-01-05,VIJAYAWADA,550.0
02-02-05,VIJAYAWADA,550.0
09-02-05,VIJAYAWADA,450.0
16-02-05,VIJAYAWADA,450.0
23-02-05,VIJAYAWADA,450.0
02-03-05,VIJAYAWADA,470.0
09-03-05,VIJAYAWADA,460.0
16-03-05,VIJAYAWADA,430.0
23-03-05,VIJAYAWADA,450.0
30-03-05,VIJAYAWADA,450.0
06-04-05,VIJAYAWADA,450.0
13-04-05,VIJAYAWADA,450.0
20-04-05,VIJAYAWADA,450.0
27-04-05,VIJAYAWADA,450.0
04-05-05,VIJAYAWADA,450.0
11-05-05,VIJAYAWADA,450.0
18-05-05,VIJAYAWADA,450.0
25-05-05,VIJAYAWADA,450.0
01-06-05,VIJAYAWADA,450.0
08-06-05,VIJAYAWADA,450.0
15-06-05,VIJAYAWADA,550.0
22-06-05,VIJAYAWADA,550.0
29-06-05,VIJAYAWADA,550.0
06-07-05,VIJAYAWADA,550.0
09-07-05,VIJAYAWADA,1300.0
13-07-05,VIJAYAWADA,650.0
20-07-05,VIJAYAWADA,650.0
27-07-05,VIJAYAWADA,620.0
03-08-05,VIJAYAWADA,650.0
10-08-05,VIJAYAWADA,750.0
17-08-05,VIJAYAWADA,750.0
24-08-05,VIJAYAWADA,750.0
31-08-05,VIJAYAWADA,750.0
07-09-05,VIJAYAWADA,1300.0
14-09-05,VIJAYAWADA,1300.0
21-09-05,VIJAYAWADA,1300.0
28-09-05,VIJAYAWADA,1300.0
05-10-05,VIJAYAWADA,1300.0
12-10-05,VIJAYAWADA,1300.0
19-10-05,VIJAYAWADA,1650.0
26-10-05,VIJAYAWADA,1650.0
02-11-05,VIJAYAWADA,1300.0
09-11-05,VIJAYAWADA,1300.0
16-11-05,VIJAYAWADA,1500.0
23-11-05,VIJAYAWADA,1500.0
30-11-05,VIJAYAWADA,1500.0
07-12-05,VIJAYAWADA,1000.0
14-12-05,VIJAYAWADA,1000.0
21-12-05,VIJAYAWADA,700.0
28-12-05,VIJAYAWADA,600.0
04-01-06,VIJAYAWADA,650.0
11-01-06,VIJAYAWADA,650.0
18-01-06,VIJAYAWADA,450.0
25-01-06,VIJAYAWADA,400.0
01-02-06,VIJAYAWADA,350.0
08-02-06,VIJAYAWADA,380.0
15-02-06,VIJAYAWADA,380.0
22-02-06,VIJAYAWADA,500.0
01-03-06,VIJAYAWADA,400.0
08-03-06,VIJAYAWADA,400.0
15-03-06,VIJAYAWADA,380.0
22-03-06,VIJAYAWADA,380.0
29-03-06,VIJAYAWADA,380.0
05-04-06,VIJAYAWADA,380.0
12-04-06,VIJAYAWADA,380.0
19-04-06,VIJAYAWADA,420.0
26-04-06,VIJAYAWADA,420.0
03-05-06,VIJAYAWADA,400.0
10-05-06,VIJAYAWADA,400.0
17-05-06,VIJAYAWADA,400.0
24-05-06,VIJAYAWADA,400.0
31-05-06,VIJAYAWADA,400.0
07-06-06,VIJAYAWADA,400.0
14-06-06,VIJAYAWADA,400.0
21-06-06,VIJAYAWADA,400.0
28-06-06,VIJAYAWADA,400.0
05-07-06,VIJAYAWADA,400.0
12-07-06,VIJAYAWADA,400.0
19-07-06,VIJAYAWADA,400.0
26-07-06,VIJAYAWADA,400.0
02-08-06,VIJAYAWADA,400.0
09-08-06,VIJAYAWADA,400.0
16-08-06,VIJAYAWADA,700.0
23-08-06,VIJAYAWADA,700.0
30-08-06,VIJAYAWADA,700.0
06-09-06,VIJAYAWADA,700.0
13-09-06,VIJAYAWADA,700.0
20-09-06,VIJAYAWADA,600.0
27-09-06,VIJAYAWADA,600.0
04-10-06,VIJAYAWADA,600.0
11-10-06,VIJAYAWADA,700.0
18-10-06,VIJAYAWADA,700.0
25-10-06,VIJAYAWADA,700.0
01-11-06,VIJAYAWADA,600.0
08-11-06,VIJAYAWADA,450.0
15-11-06,VIJAYAWADA,450.0
22-11-06,VIJAYAWADA,450.0
29-11-06,VIJAYAWADA,800.0
06-12-06,VIJAYAWADA,800.0
13-12-06,VIJAYAWADA,800.0
20-12-06,VIJAYAWADA,800.0
27-12-06,VIJAYAWADA,800.0
03-01-07,VIJAYAWADA,1000.0
10-01-07,VIJAYAWADA,1000.0
17-01-07,VIJAYAWADA,1300.0
24-01-07,VIJAYAWADA,1300.0
31-01-07,VIJAYAWADA,1200.0
07-02-07,VIJAYAWADA,1200.0
14-02-07,VIJAYAWADA,1000.0
21-02-07,VIJAYAWADA,1200.0
28-02-07,VIJAYAWADA,1200.0
07-03-07,VIJAYAWADA,900.0
14-03-07,VIJAYAWADA,900.0
21-03-07,VIJAYAWADA,900.0
28-03-07,VIJAYAWADA,800.0
04-04-07,VIJAYAWADA,800.0
11-04-07,VIJAYAWADA,600.0
18-04-07,VIJAYAWADA,600.0
25-04-07,VIJAYAWADA,600.0
02-05-07,VIJAYAWADA,500.0
09-05-07,VIJAYAWADA,600.0
16-05-07,VIJAYAWADA,600.0
23-05-07,VIJAYAWADA,600.0
30-05-07,VIJAYAWADA,600.0
06-06-07,VIJAYAWADA,600.0
13-06-07,VIJAYAWADA,600.0
20-06-07,VIJAYAWADA,600.0
27-06-07,VIJAYAWADA,900.0
04-07-07,VIJAYAWADA,900.0
11-07-07,VIJAYAWADA,900.0
18-07-07,VIJAYAWADA,900.0
25-07-07,VIJAYAWADA,900.0
01-08-07,VIJAYAWADA,800.0
08-08-07,VIJAYAWADA,1000.0
15-08-07,VIJAYAWADA,1000.0
22-08-07,VIJAYAWADA,1200.0
29-08-07,VIJAYAWADA,1200.0
05-09-07,VIJAYAWADA,1200.0
12-09-07,VIJAYAWADA,1200.0
19-09-07,VIJAYAWADA,1305.0
26-09-07,VIJAYAWADA,1400.0
03-10-07,VIJAYAWADA,1805.0
10-10-07,VIJAYAWADA,1805.0
17-10-07,VIJAYAWADA,1805.0
24-10-07,VIJAYAWADA,1805.0
31-10-07,VIJAYAWADA,1805.0
